source1_entity_id	candidate_entity_ids
S1-99245709	S3-66859845,S2-981194132,S2-980147149,S2-368130743,S2-212048413,S2-732359945,S2-838747868,S2-54650561,S2-376543632,S2-833781937,S2-137820542,S2-377459267,S2-697996144,S2-491075239,S3-117092600,S3-91007440,S3-287436167,S3-352193019,S3-27309165,S3-227987581,S3-163481280,S3-53007035,S3-992907409,S3-639718422,S3-56737247,S3-774981153,S2-959043908,S2-656156067,S2-753026532,S2-476119338,S2-98348512,S2-483966601,S2-737095949,S2-809475395,S2-544823081,S2-809797879,S2-147581622,S2-239755861,S2-192514667,S2-378583714,S2-376136270,S2-22284086,S2-397848451,S2-717017104,S2-392654644,S2-549889947,S2-860211076,S2-498849478,S2-70100882,S2-557131518,S2-289010284,S2-69810253,S2-410305934,S2-867444197,S2-742749877,S2-16853062,S2-524865712,S2-856764899,S2-719840722,S2-722192266
S1-339015166	S3-417054187,S2-576201028,S2-788345577,S2-578070986,S2-285493501,S2-568902552,S2-341324483,S2-836795067,S2-119731521,S2-790080617,S2-503500920,S2-407997384,S2-480036009,S2-260783727,S2-209320819,S2-159477674,S2-174187547,S2-817195716,S2-479558638,S2-24315382,S2-607439619,S2-759123410,S2-814553631,S2-254620744,S2-43896149,S2-446146646,S2-257997959,S2-873537347,S2-483444281,S2-908538058,S2-618149473,S2-538180613,S2-822032464,S2-663077516,S2-72858303,S2-151362836,S2-703475252,S2-239962125,S2-534024026,S2-178456338,S2-747925845,S2-948696487,S2-713815813,S2-292895989,S2-64676050,S2-233116368,S2-814837857,S2-580562639,S2-25308149,S3-705276886,S3-89438677,S3-380865889,S3-355019990,S3-940726148,S3-452090748,S3-364426998,S3-410972335,S3-313150694,S3-928589074,S3-569270539
S1-614259237	S2-43726668,S2-177211398,S2-392961957,S2-826394248,S3-776479150,S3-131496184,S3-168295727,S3-944985121,S3-836337426,S3-162626400,S3-764531598,S2-37973025,S2-849768187,S2-435273695,S2-440149266,S2-387053409,S2-979035474,S2-828484117,S2-123575143,S2-680347191,S2-736941540,S2-258740850,S2-174198406,S2-627029186,S2-135413445,S2-956542058,S2-960031754,S2-224396890,S2-952193665,S2-596707193,S2-362399178,S2-807911415,S2-634610670,S2-733302408,S2-788787762,S2-377091638,S3-522092597,S3-372770007,S3-547131586,S3-949107064,S3-936457764,S3-981154321,S3-604680982,S3-588977728,S3-135477072,S3-767432476,S3-771413437,S3-224917315,S3-815682293,S3-389526661,S3-714896819,S3-682156430,S3-990882463,S3-685671323,S3-670219970,S3-501386477,S3-239616758,S3-62121076,S3-365251676,S3-717715865
S1-385801270	S3-237073841,S2-676069227,S2-544508980,S2-173133274,S2-399597228,S2-66062632,S2-646218526,S2-532673061,S2-692712904,S2-555538635,S2-971258085,S2-369952160,S2-695151021,S3-290413216,S3-426841379,S3-378256389,S3-191221379,S3-156593466,S3-827428297,S3-136097957,S3-315146225,S3-944850730,S3-402689461,S3-88039526,S2-313017868,S2-533305208,S2-584072405,S2-350216748,S2-865296385,S2-776085512,S2-169701692,S2-974479697,S2-109539699,S2-312571712,S2-626761254,S2-521485245,S2-273602723,S2-614454301,S2-313116693,S2-939075704,S2-502124284,S2-536110477,S2-331301868,S2-191481826,S2-520446197,S2-573152653,S2-66500273,S2-215194266,S2-318919619,S2-363980567,S2-611759661,S2-752804561,S2-641739262,S2-953744243,S2-207797561,S2-221177963,S2-612503689,S3-873113499,S3-475503985,S3-394918230
S1-334672926	S2-19831491,S2-143986867,S3-485838347,S2-638268338,S2-241023816,S2-668787001,S2-671100864,S2-313452475,S2-216295125,S2-737885870,S2-499478070,S2-278950483,S2-728117099,S2-368320826,S2-755616181,S2-125262185,S2-511047341,S2-438748930,S2-930986886,S2-452380997,S2-719376925,S2-682299951,S2-705684042,S2-936711237,S2-79119803,S2-243808682,S2-968278326,S2-436115830,S2-225834320,S2-855479156,S2-854780942,S2-453861991,S2-8515461,S2-355187739,S2-516816591,S2-796108812,S2-681593910,S2-984759453,S2-934748918,S2-937292438,S2-644030259,S2-700772919,S2-10684220,S2-995932224,S2-156596087,S2-957669373,S2-391392821,S2-420944911,S2-869789476,S2-872335214,S2-245436493,S2-641042841,S2-170461770,S2-54489441,S2-676607100,S2-565692937,S2-542135102,S2-498936131,S2-796693999,S2-494182465
S1-717749279	S2-251860012,S3-904908845,S2-876889991,S2-247738094,S2-913195122,S2-13682032,S2-829602188,S2-234233670,S2-926387302,S2-991736902,S2-711709039,S2-837987261,S2-787653819,S2-595279885,S2-819219612,S2-461662527,S2-956194783,S2-51435294,S2-855700277,S2-684682960,S2-715729108,S3-410392259,S3-174497076,S3-576866747,S3-318930254,S3-287919006,S3-462381740,S3-521196881,S3-608666370,S3-957723993,S3-497442045,S3-354366431,S3-467633729,S3-404281660,S3-651000445,S3-407822476,S3-618110846,S3-376456486,S3-572138601,S2-172751739,S2-173133274,S2-399597228,S2-828902755,S2-105609096,S2-971258085,S2-695151021,S3-290413216,S3-426841379,S3-582976942,S3-601932204,S3-909422125,S3-215207580,S3-360991493,S3-944850730,S2-1475983,S3-237073841,S2-968505057,S2-704784114,S2-418900651,S2-883799231
S1-564662660	S2-509990543,S2-574213566,S2-172504606,S3-353729673,S3-735441147,S2-961901213,S2-891506509,S3-155275695,S2-467863016,S2-129401088,S2-685963875,S2-70622188,S2-536806188,S2-529359372,S2-869158087,S2-517357042,S2-37158882,S2-936960388,S2-457369575,S2-921165804,S2-606339225,S3-59175053,S3-981525185,S3-760719807,S3-481631797,S3-683674108,S3-824047854,S3-139726492,S3-162134196,S3-940961658,S3-617120387,S3-374770121,S3-719773818,S3-701054129,S3-421761107,S3-902727155,S3-636096658,S3-576393815,S3-795708961,S3-169086672,S3-481860097,S3-841479133,S3-307139759,S3-991422794,S3-771339726,S3-243276208,S2-513276716,S2-972561165,S2-328717499,S2-756483322,S2-828867563,S2-645519718,S2-399626508,S2-738994819,S2-26225580,S2-562947325,S2-879511252,S2-495963976,S2-594061192,S2-980054692
S1-41643447	S2-914544763,S2-516550255,S3-787362369,S3-551501521,S3-42185075,S2-5009845,S2-218919101,S2-953640688,S2-18216724,S2-195238797,S2-44066255,S2-850785058,S2-414204656,S2-791572823,S2-532662997,S2-656423440,S3-365302134,S3-90377402,S3-760457356,S3-434944518,S3-110038745,S3-734522308,S3-55717581,S3-907435439,S3-456227654,S3-100107541,S3-525694083,S2-267348038,S2-92929203,S2-294578635,S2-631889230,S2-59110490,S2-220889030,S2-873091821,S2-741381919,S2-584785443,S2-442827896,S2-730387209,S2-458554747,S3-113497598,S3-720316185,S3-446790481,S3-182306159,S3-747704674,S3-959108532,S3-699064559,S3-332039557,S3-273435508,S3-219453701,S3-418112297,S3-48060609,S3-310149874,S3-403034779,S3-567810691,S3-273101005
S1-581360597	S2-120420573,S2-664036246,S2-578854348,S2-440307956,S3-349679455,S3-132553935,S3-526876240,S3-372046319,S3-378727129,S3-831414566,S3-670186134,S2-91064584,S2-326590840,S2-603597059,S2-362870814,S2-683793701,S2-75882324,S2-400706190,S2-630157922,S2-966381947,S2-907349979,S2-470333290,S2-972854173,S2-887209929,S2-147251132,S2-855052803,S2-943223196,S2-10217638,S2-990815845,S2-392755824,S2-735860655,S2-760783929,S2-109172202,S2-359719012,S2-340179910,S2-327377061,S2-851725198,S2-616986080,S2-802445465,S2-913536066,S2-514810565,S2-18105619,S2-21084245,S2-138258141,S2-506882598,S2-678257214,S2-195293390,S2-138293905,S2-861187590,S2-695458235,S2-134461714,S2-595100341,S2-676744101,S2-917913363,S2-198658279,S2-694203480,S2-369517406,S2-599365223,S2-767553315,S2-291286202
S1-946184931	S2-976445428,S2-775180820,S2-751126967,S2-59060300,S2-400338481,S2-849262850,S2-413480822,S3-864741808,S3-385753858,S3-596575988,S3-545480459,S3-387436409,S3-810342842,S3-239683664,S2-334516291,S2-495176349,S2-145792884,S2-233542155,S2-311338096,S2-29927731,S2-784880246,S2-484917274,S2-314086247,S3-935354109,S3-99155376,S3-263205527,S3-399878494,S3-967839085,S3-527516211,S3-203334663,S3-409902205,S2-258360599,S2-646217296,S2-947116767,S2-702484988,S2-196920047,S2-20169963,S2-176058042,S2-97560567,S2-364211484,S2-563141751,S2-393068455,S2-200732521,S2-27738520,S2-374090012,S2-773415118,S2-781043359,S2-992417462,S2-573256389,S2-353473302,S2-130148604,S2-852397048,S2-710403502,S2-64834548,S2-499938593,S3-152598937,S3-669010879,S3-254400463,S3-440722055,S3-260939837
S1-244940399	S3-120258939,S2-429385559,S2-110582342,S2-885344599,S2-490297980,S2-285265993,S2-463085161,S2-818642343,S2-296688090,S3-519524762,S3-170310572,S3-925758086,S3-791475388,S3-51303281,S3-453626465,S3-735849166,S3-740556230,S3-137537760,S3-553123997,S3-147352057,S3-347225671,S2-511646348,S2-381008618,S2-241234166,S2-12857657,S3-931679060,S3-895279455,S2-62323312,S2-791588657,S2-76042196,S2-128017625,S2-251530601,S2-330246113,S2-479687892,S2-114672708,S2-397273674,S2-155119202,S2-401964100,S3-853587843,S3-636596076,S3-313512885,S3-263581798,S3-193191560,S3-257442719,S3-162423414,S3-940819535,S3-881236144,S2-351625181,S2-550756593,S2-620783964,S2-900139841,S2-83823361,S2-936528622,S2-389013354,S2-328522961,S2-860662083,S2-850661460,S2-735553299,S2-669080512,S2-927279368
S1-616465752	S3-277258945,S2-878037834,S2-478128946,S2-906032267,S2-255716908,S2-641757866,S2-515979654,S2-474435815,S2-995631959,S2-716393519,S2-260630112,S2-230370029,S2-297133466,S2-100287528,S2-799710062,S2-803068701,S2-489219738,S2-6110033,S2-400498714,S2-284272356,S2-45308003,S2-735407031,S2-187774246,S2-628710216,S2-819087568,S2-389987809,S2-638439600,S2-797129383,S2-507332275,S2-623960203,S2-641217966,S2-484060555,S2-461479325,S2-21923784,S2-705585429,S2-464881130,S2-935388504,S2-276156732,S2-293277210,S2-326985182,S2-164885954,S2-612591290,S2-976085669,S2-753713247,S2-730196294,S2-119310635,S2-885184685,S2-117342048,S2-747126297,S2-735230018,S2-343041009,S2-447152296,S2-926943396,S2-357211183,S2-176027337,S2-488051651,S2-265827625,S2-5063940,S2-438363691,S2-669236483
S1-762904067	S2-319794999,S2-592510226,S2-421202953,S3-615860906,S3-835374358,S3-643486696,S3-145013872,S2-811798347,S2-536441219,S3-236755404,S3-98685182,S3-739340842,S3-623977843,S3-107203254,S2-961844719,S3-83363664,S2-322554268,S2-625718384,S2-551467333,S2-240499356,S2-98348512,S2-937397598,S2-896007056,S2-579051355,S2-158681761,S2-769658283,S2-765044773,S2-951661363,S2-168603828,S2-58767689,S2-987072189,S2-435553825,S2-529387798,S2-368346570,S2-657754560,S2-959731145,S2-120638028,S2-214812366,S2-325531303,S2-232101683,S2-62829824,S2-165200918,S2-401536120,S2-336622791,S2-415794690,S2-599640629,S2-347626877,S2-213066512,S2-49911419,S2-157639702,S2-712536786,S2-261210990,S2-781526354,S2-698545870,S2-655555637,S2-559216956,S2-534617634,S2-953553123,S2-256293169,S2-383717513
S1-261476747	S2-632981984,S2-185509246,S2-360865947,S2-207780590,S2-850461049,S3-155970382,S2-926084369,S2-303478609,S3-452392376,S3-892313739,S2-260824873,S2-874226414,S2-412180114,S2-189188919,S2-592812932,S2-934950140,S2-26197297,S2-705455824,S2-470144907,S2-470925274,S2-431541533,S2-299361421,S2-620090369,S2-682939593,S2-305268835,S2-887373921,S2-6815124,S2-355713165,S2-660795723,S2-638072141,S2-17590817,S2-199419573,S2-222805738,S2-118922923,S2-291406456,S2-11464153,S2-595107927,S2-433401086,S2-235122429,S2-397775666,S2-748610683,S2-546892429,S2-188418985,S2-730740069,S2-737981941,S2-539587735,S2-119031683,S2-335867063,S2-876551688,S2-870772719,S2-668361710,S2-192737333,S2-543228146,S2-720064889,S2-922087465,S2-682005649,S2-216974274,S2-797377024,S2-209247544,S2-727514379
S1-874436225	S3-173100375,S3-45354016,S3-844899595,S2-462183999,S2-737315655,S2-177137107,S2-567273417,S2-800479747,S2-657869073,S2-487785572,S2-79780183,S2-501039792,S2-415601522,S2-53957577,S2-615758986,S2-25021791,S2-74912632,S2-386406172,S2-924437325,S2-267064623,S2-41798385,S2-983756716,S2-493863665,S2-879660962,S2-22780793,S2-989496672,S2-490032921,S2-49332459,S2-700233887,S2-875820660,S2-518867246,S2-306016331,S2-836039460,S2-902019200,S2-574718071,S2-414055333,S2-344774807,S2-811268946,S2-478216579,S2-669769975,S2-860263602,S2-28411741,S2-483074653,S2-855142992,S2-865391268,S2-166818891,S3-328022966,S3-739649986,S3-652720873,S3-873320150,S3-371827903,S3-704152307,S3-380858157,S3-579071298,S3-151494061,S3-519379294,S3-725048828,S3-98685182,S3-601727587,S3-505294878
S1-816918307	S2-627029064,S3-117418878,S3-738496929,S3-643346271,S3-776133024,S3-488313535,S2-763119929,S2-54275281,S2-288903558,S2-501770103,S2-878310190,S2-219999340,S2-61770009,S2-8966490,S2-84858210,S2-559274002,S2-816651864,S2-9145446,S2-260821412,S2-878541433,S2-213333081,S2-952729281,S2-189856948,S2-723815577,S2-610439446,S2-92878729,S2-138317827,S2-661251728,S2-396197839,S2-786299167,S2-352477093,S2-915478550,S2-544158891,S2-673963777,S2-9760492,S2-149525035,S2-206290148,S2-812558200,S2-311252187,S2-727111603,S2-173460128,S2-132803161,S2-266268258,S2-557890210,S2-138036393,S2-20643352,S2-675375660,S2-840959169,S2-998779222,S2-504742545,S2-568076685,S2-940150388,S2-522449914,S2-965404322,S2-457284693,S2-582180318,S2-253650542,S2-420416171,S2-807143184,S2-542821710
S1-52153457	S3-501027432,S2-776723436,S3-629923187,S3-514667203,S2-63117139,S2-480897317,S2-453562565,S2-363212751,S2-479154694,S2-270848867,S2-90928248,S2-523430582,S2-783884730,S2-675423590,S2-452429340,S2-174813227,S2-23793150,S2-604193919,S2-858977427,S2-489596151,S2-832312616,S2-573667104,S2-765154333,S2-204645732,S2-871356140,S2-169075542,S2-6840429,S2-747149677,S2-134852758,S2-268194953,S2-645838319,S2-880492587,S2-793409957,S2-983100169,S2-559296948,S2-26345933,S2-386325384,S2-793681227,S2-591711066,S2-884832195,S2-343112703,S2-205874870,S2-875783981,S2-787579072,S2-944394616,S2-930010291,S2-904752766,S2-805062970,S2-453755879,S2-93360637,S2-135409593,S2-289305292,S2-664679623,S2-724255692,S2-434120071,S2-321718603,S2-401427599,S2-583585553,S2-91792484,S2-257039236
S1-867332501	S2-978885849,S2-888177320,S2-833273458,S2-135743632,S2-686046093,S2-963070219,S2-198523350,S2-479293567,S2-720109829,S3-446436010,S2-473118859,S2-697215274,S3-125214089,S3-428681239,S2-663967245,S2-506113669,S3-749221293,S2-713365756,S2-902980698,S2-777696351,S2-259467264,S2-26419621,S2-743773342,S2-729758755,S2-840284616,S2-179150393,S2-463216483,S2-738445050,S2-547702868,S2-993960432,S2-996393929,S2-86039574,S2-199989864,S2-341120745,S2-335147570,S2-428303281,S2-580141731,S2-367226491,S2-49465133,S2-159986877,S2-759618250,S2-386022523,S2-372392272,S2-428167265,S2-432113205,S2-194775532,S2-818622557,S2-996187889,S2-233657382,S2-924975769,S2-308440181,S2-582979031,S2-402998321,S2-162994727,S2-453818877,S3-394515965,S3-833835699,S3-46140553,S3-50337221,S3-359916463
S1-969300060	S2-459485143,S2-823495263,S2-441692657,S2-908079681,S2-609659586,S2-952403763,S2-952109285,S2-985760025,S2-549139532,S2-172751739,S2-207780590,S2-777256368,S2-916704724,S2-910325046,S2-652100491,S2-908846543,S2-144041506,S2-561532982,S2-540258019,S2-577955573,S2-393006566,S2-952222087,S2-497343353,S2-685555753,S2-719853103,S2-704945364,S2-861455586,S2-152115271,S2-653042915,S2-145192936,S2-795638586,S2-935533664,S2-36926894,S2-528254851,S2-269998902,S2-880426787,S2-189857773,S2-740508419,S2-14753102,S2-803605381,S2-798995737,S2-519204621,S2-859841616,S2-739546465,S2-822440226,S2-257663325,S2-13072938,S2-253008658,S2-125350559,S2-481207244,S2-58806430,S2-773388064,S2-379311595,S2-126089636,S2-207802621,S2-462781289,S2-733014299,S2-135512918,S2-435662459,S2-920984134
S1-930501805	S2-862046162,S2-226111615,S2-978433569,S2-930986886,S2-256106360,S2-658651349,S2-79452742,S2-122776067,S2-292256470,S2-68457857,S2-754762260,S2-497128086,S2-161252411,S2-974280108,S3-925887761,S3-283331598,S3-961797494,S3-500214791,S3-534668922,S3-948414659,S3-342035636,S3-832182044,S3-863486811,S3-772631282,S3-922476222,S3-157947818,S2-656634043,S2-911429299,S2-971784625,S2-892498619,S2-199851640,S2-959370057,S2-708551913,S2-114606055,S2-568995392,S2-121341810,S2-238876815,S2-309846610,S2-144497184,S2-582385959,S2-44915575,S2-330672564,S2-194154504,S2-771476868,S2-427066555,S2-60975095,S2-317679150,S2-486151679,S2-512314785,S2-13828493,S2-532355290,S2-953927267,S2-640359835,S2-334545377,S2-414083030,S2-330756742,S2-363292389,S2-321544289,S2-888399028,S2-320838858
S1-474452362	S2-783040458,S3-617023108,S3-293319684,S3-537877953,S3-953947930,S2-358906668,S2-939985815,S2-825925066,S2-814868226,S2-313452475,S2-681129137,S2-804217127,S2-498122673,S2-559930336,S2-25983336,S2-370059871,S2-274899707,S2-164232249,S2-412384596,S2-4626408,S2-511047341,S2-55613869,S2-461880072,S2-244208993,S2-994663186,S2-19119998,S2-158777095,S2-465626424,S2-215705190,S2-246120954,S2-405303215,S2-328203378,S2-616986080,S2-899909360,S2-306707594,S2-517895021,S2-323406763,S2-919723968,S2-489246828,S2-897415550,S2-53929242,S2-303482255,S2-336953224,S2-42630779,S2-735427455,S2-520194420,S2-430186747,S2-97761494,S2-979589820,S2-733422926,S2-430676046,S2-267199812,S2-460419258,S2-860226409,S2-125083295,S2-772400334,S2-459480322,S2-633354348,S2-299236846,S2-275000575
S1-802731895	S2-182040116,S2-505281043,S2-497311420,S2-100647056,S2-991126031,S2-538214016,S2-544674535,S2-600871405,S2-209320819,S2-854539909,S2-598895451,S2-732647268,S2-722747955,S2-443767849,S2-565578979,S2-281814132,S2-930209084,S2-69729202,S2-328522961,S2-163741163,S2-261591814,S2-262934077,S2-480545250,S2-977525819,S2-820878461,S2-89642010,S2-855154806,S2-325448542,S2-174993395,S2-609835816,S2-272486048,S2-121075922,S2-669273624,S2-777286804,S2-818869793,S2-129520807,S2-301605276,S2-317733534,S2-774586868,S2-421649508,S3-338692931,S3-37392694,S3-447659838,S3-665406219,S3-956798263,S3-211230794,S3-34352179,S3-238309087,S3-628325063,S3-555578049,S3-462208858,S3-734858178,S3-153964012,S3-192679481,S3-57830857,S3-428370861,S3-655163463,S3-458701040,S3-419972694,S3-32900522
S1-39733947	S2-379041224,S3-10573826,S2-887992542,S2-16765931,S2-576881303,S2-425950408,S2-201751671,S2-865001212,S2-413377899,S2-424328627,S2-394629152,S2-707635059,S2-770430129,S2-652135125,S2-357878922,S2-849315090,S2-842812948,S2-374434323,S2-696199996,S2-575427711,S2-712619367,S2-263120945,S2-636134374,S2-961079749,S2-799374047,S2-584577120,S2-557010705,S2-16343901,S2-384728966,S2-437899518,S2-932764521,S2-632225352,S2-96855690,S2-862154417,S2-685845963,S2-814458002,S2-970173081,S2-443989274,S2-231408322,S2-391423358,S2-611301456,S2-899006917,S3-593556662,S3-104594844,S3-717952466,S3-822130810,S3-489470653,S3-436377445,S3-46157443,S3-733365012,S3-456371207,S3-13529206,S3-142369964,S3-861726056,S3-370968856,S3-513785668,S3-664667824,S3-880695782,S3-480814467,S3-813532744
S1-807424751	S2-622339061,S3-875921981,S2-454065981,S2-347055202,S3-132653694,S3-808181570,S2-927555880,S2-735616289,S2-800424907,S2-260783727,S2-530603237,S2-381054184,S2-344397151,S2-406545673,S2-527035635,S2-977977287,S2-523188807,S2-6567750,S2-135970870,S2-292848197,S2-497004394,S2-806943741,S2-894665425,S2-832915201,S2-83805776,S2-512887482,S2-360384737,S2-283644824,S2-889506234,S2-985319269,S2-256108087,S3-243621880,S3-142443254,S3-215173198,S3-489723519,S3-750137424,S3-78727121,S3-956987935,S3-860026490,S3-816166341,S3-342432835,S3-717394530,S3-216172232,S3-246545097,S3-857180,S3-100787061,S3-980484989,S3-825990972,S3-574550461,S3-563946775,S3-50853307,S3-963817048,S2-905827553,S2-91100310,S2-906255068,S2-81242288,S2-361094954,S2-972432542,S2-186023919,S2-299877054
S1-269499779	S2-218827749,S2-757783602,S3-764042806,S3-735920022,S3-392292613,S2-489139357,S2-430844454,S3-611038334,S3-411118723,S2-771658586,S3-423021908,S3-997101041,S2-614412741,S2-315645555,S2-619262991,S2-815602099,S2-253806266,S2-697634066,S2-457589911,S2-381338827,S2-544674535,S2-610059325,S2-970894647,S2-789711646,S2-134996484,S2-353788887,S2-425663910,S2-549522617,S2-780357780,S2-657764281,S2-712510450,S2-872780930,S2-738464531,S2-399383689,S2-272429257,S2-473642720,S2-383477634,S2-313622122,S2-108174666,S2-686130234,S2-199499453,S2-413419974,S2-325248393,S2-178456338,S2-737940210,S2-566012587,S2-392288873,S2-741835075,S2-841038321,S3-50374457,S3-336697476,S3-922550338,S3-114072012,S3-203598800,S3-239578169,S3-717293636,S3-507474950,S3-693131957,S3-411913486,S3-131921907
